,index,Pstring,type,Z,X,Znum,Xnum,zindex,xindex
117,104,IIIIIIIYYIYY,2,IIIIIIIZZIZZ,IIIIIIIXXIXX,27,27,79,2
118,355,IIIIIIXZZXYY,2,IIIIIIIZZIZZ,IIIIIIXIIXXX,27,39,79,24
119,91,IIIIIIIYZYII,2,IIIIIIIZZZII,IIIIIIIXIXII,28,20,80,1
120,92,IIIIIIIYZYIZ,2,IIIIIIIZZZIZ,IIIIIIIXIXII,29,20,81,1
121,93,IIIIIIIYZYZI,2,IIIIIIIZZZZI,IIIIIIIXIXII,30,20,82,1
122,356,IIIIIIXZZYYX,2,IIIIIIIZZZZI,IIIIIIXIIXXX,30,39,82,24
123,205,IIIIIIYXIIXY,2,IIIIIIZIIIIZ,IIIIIIXXIIXX,33,51,17,14
124,221,IIIIIIYXXYII,2,IIIIIIZIIZII,IIIIIIXXXXII,36,60,19,18
125,84,IIIIIIZXZXII,2,IIIIIIZIZIII,IIIIIIIXIXII,40,20,20,1
126,110,IIIIIIYIYIII,2,IIIIIIZIZIII,IIIIIIXIXIII,40,40,20,3
127,206,IIIIIIYYIIXX,2,IIIIIIZZIIII,IIIIIIXXIIXX,48,51,21,14
128,222,IIIIIIYYXXII,2,IIIIIIZZIIII,IIIIIIXXXXII,48,60,21,18
129,243,IIIIXXYYIIII,2,IIIIIIZZIIII,IIIIXXXXIIII,48,240,21,25
130,247,IIXXIIYYIIII,2,IIIIIIZZIIII,IIXXIIXXIIII,48,816,21,26
131,251,XXIIIIYYIIII,2,IIIIIIZZIIII,XXIIIIXXIIII,48,3120,21,27
132,117,IIIIIIYZYIII,2,IIIIIIZZZIII,IIIIIIXIXIII,56,40,83,3
133,357,IIIIIIYZZXXY,2,IIIIIIZZZIIZ,IIIIIIXIIXXX,57,39,84,24
134,118,IIIIIIYZYIIZ,2,IIIIIIZZZIIZ,IIIIIIXIXIII,57,40,84,3
135,119,IIIIIIYZYIZI,2,IIIIIIZZZIZI,IIIIIIXIXIII,58,40,85,3
136,94,IIIIIIZYZYII,2,IIIIIIZZZZII,IIIIIIIXIXII,60,20,86,1
137,358,IIIIIIYZZYXX,2,IIIIIIZZZZII,IIIIIIXIIXXX,60,39,86,24
138,120,IIIIIIYZYZII,2,IIIIIIZZZZII,IIIIIIXIXIII,60,40,86,3
139,359,IIIIXXYZZYII,2,IIIIIIZZZZII,IIIIXXXIIXII,60,228,86,28
140,363,IIXXIIYZZYII,2,IIIIIIZZZZII,IIXXIIXIIXII,60,804,86,29
141,367,XXIIIIYZZYII,2,IIIIIIZZZZII,XXIIIIXIIXII,60,3108,86,30
142,208,IIIIXYIIIIYX,2,IIIIIZIIIIZI,IIIIXXIIIIXX,66,195,24,15
143,85,IIIIIZIXZXII,2,IIIIIZIIZIII,IIIIIIIXIXII,72,20,26,1
144,224,IIIIXYIIYXII,2,IIIIIZIIZIII,IIIIXXIIXXII,72,204,26,19
145,111,IIIIIZXZXIII,2,IIIIIZIZIIII,IIIIIIXIXIII,80,40,27,3
146,128,IIIIXYIYXIII,2,IIIIIZIZIIII,IIIIXXIXXIII,80,216,27,4
147,95,IIIIIZIYZYII,2,IIIIIZIZZZII,IIIIIIIXIXII,92,20,87,1
148,244,IIIIXYYXIIII,2,IIIIIZZIIIII,IIIIXXXXIIII,96,240,28,25
149,255,IIIXIZZXIIII,2,IIIIIZZIIIII,IIIXIIIXIIII,96,272,28,31
150,277,IIIXXYYIIIII,2,IIIIIZZIIIII,IIIXXXXIIIII,96,480,28,32
151,121,IIIIIZYZYIII,2,IIIIIZZZZIII,IIIIIIXIXIII,120,40,88,3
152,360,IIIIXYYZZXII,2,IIIIIZZZZIII,IIIIXXXIIXII,120,228,88,28
153,371,IIIXIZZZZXII,2,IIIIIZZZZIII,IIIXIIIIIXII,120,260,88,33
154,393,IIIXXYZZYIII,2,IIIIIZZZZIII,IIIXXXIIXIII,120,456,88,34
155,209,IIIIYXIIIIXY,2,IIIIZIIIIIIZ,IIIIXXIIIIXX,129,195,30,15
156,225,IIIIYXIIXYII,2,IIIIZIIIIZII,IIIIXXIIXXII,132,204,32,19
157,86,IIIIZIIXZXII,2,IIIIZIIIZIII,IIIIIIIXIXII,136,20,33,1
158,129,IIIIYXIXYIII,2,IIIIZIIIZIII,IIIIXXIXXIII,136,216,33,4
159,112,IIIIZIXZXIII,2,IIIIZIIZIIII,IIIIIIXIXIII,144,40,34,3
160,245,IIIIYXXYIIII,2,IIIIZIIZIIII,IIIIXXXXIIII,144,240,34,25
161,96,IIIIZIIYZYII,2,IIIIZIIZZZII,IIIIIIIXIXII,156,20,89,1
162,361,IIIIYXXZZYII,2,IIIIZIIZZZII,IIIIXXXIIXII,156,228,89,28
163,256,IIIXZIZXIIII,2,IIIIZIZIIIII,IIIXIIIXIIII,160,272,35,31
164,122,IIIIZIYZYIII,2,IIIIZIZZZIII,IIIIIIXIXIII,184,40,90,3
165,372,IIIXZIZZZXII,2,IIIIZIZZZIII,IIIXIIIIIXII,184,260,90,33
166,210,IIIIYYIIIIXX,2,IIIIZZIIIIII,IIIIXXIIIIXX,192,195,36,15
167,226,IIIIYYIIXXII,2,IIIIZZIIIIII,IIIIXXIIXXII,192,204,36,19
168,246,IIIIYYXXIIII,2,IIIIZZIIIIII,IIIIXXXXIIII,192,240,36,25
169,257,IIIXZZIXIIII,2,IIIIZZIIIIII,IIIXIIIXIIII,192,272,36,31
170,281,IIIXZZXIIIXX,2,IIIIZZIIIIII,IIIXIIXIIIXX,192,291,36,35
171,285,IIIXZZXIXXII,2,IIIIZZIIIIII,IIIXIIXIXXII,192,300,36,36
172,278,IIIXYYXIIIII,2,IIIIZZIIIIII,IIIXXXXIIIII,192,480,36,32
173,289,IIXIZZXIIIII,2,IIIIZZIIIIII,IIXIIIXIIIII,192,544,36,37
174,311,IIXXYYIIIIII,2,IIIIZZIIIIII,IIXXXXIIIIII,192,960,36,38
175,315,XXIIYYIIIIII,2,IIIIZZIIIIII,XXIIXXIIIIII,192,3264,36,39
176,319,XXIXZZXIIIII,2,IIIIZZIIIIII,XXIXIIXIIIII,192,3360,36,40
177,130,IIIIYYIYYIII,2,IIIIZZIZZIII,IIIIXXIXXIII,216,216,91,4
178,362,IIIIYYXZZXII,2,IIIIZZIZZIII,IIIIXXXIIXII,216,228,91,28
179,373,IIIXZZIZZXII,2,IIIIZZIZZIII,IIIXIIIIIXII,216,260,91,33
180,397,IIIXZZXYYIII,2,IIIIZZIZZIII,IIIXIIXXXIII,216,312,91,41
181,258,IIIXZZZXIIII,2,IIIIZZZIIIII,IIIXIIIXIIII,224,272,92,31
182,259,IIIXZZZXIIIZ,2,IIIIZZZIIIIZ,IIIXIIIXIIII,225,272,93,31
183,260,IIIXZZZXIIZI,2,IIIIZZZIIIZI,IIIXIIIXIIII,226,272,94,31
184,282,IIIXZZYIIIYX,2,IIIIZZZIIIZI,IIIXIIXIIIXX,226,291,94,35
185,261,IIIXZZZXIZII,2,IIIIZZZIIZII,IIIXIIIXIIII,228,272,95,31
186,374,IIIXZZZIZXII,2,IIIIZZZIZIII,IIIXIIIIIXII,232,260,96,33
187,262,IIIXZZZXZIII,2,IIIIZZZIZIII,IIIXIIIXIIII,232,272,96,31
188,286,IIIXZZYIYXII,2,IIIIZZZIZIII,IIIXIIXIXXII,232,300,96,36
189,375,IIIXZZZZIXII,2,IIIIZZZZIIII,IIIXIIIIIXII,240,260,97,33
190,401,IIIXZZZZXIXX,2,IIIIZZZZIIII,IIIXIIIIXIXX,240,267,97,42
191,398,IIIXZZYYXIII,2,IIIIZZZZIIII,IIIXIIXXXIII,240,312,97,41
192,394,IIIXYYZZXIII,2,IIIIZZZZIIII,IIIXXXIIXIII,240,456,97,34
193,405,IIXIZZZZXIII,2,IIIIZZZZIIII,IIXIIIIIXIII,240,520,97,43
194,427,XXIXZZZZXIII,2,IIIIZZZZIIII,XXIXIIIIXIII,240,3336,97,44
195,376,IIIXZZZZZXII,2,IIIIZZZZZIII,IIIXIIIIIXII,248,260,98,33
196,377,IIIXZZZZZXIZ,2,IIIIZZZZZIIZ,IIIXIIIIIXII,249,260,99,33
197,378,IIIXZZZZZXZI,2,IIIIZZZZZIZI,IIIXIIIIIXII,250,260,100,33
198,402,IIIXZZZZYIYX,2,IIIIZZZZZIZI,IIIXIIIIXIXX,250,267,100,42
199,212,IIXYIIIIIIYX,2,IIIZIIIIIIZI,IIXXIIIIIIXX,258,771,39,16
200,87,IIIZIIIXZXII,2,IIIZIIIIZIII,IIIIIIIXIXII,264,20,41,1
201,228,IIXYIIIIYXII,2,IIIZIIIIZIII,IIXXIIIIXXII,264,780,41,20
202,113,IIIZIIXZXIII,2,IIIZIIIZIIII,IIIIIIXIXIII,272,40,42,3
203,132,IIXYIIIYXIII,2,IIIZIIIZIIII,IIXXIIIXXIII,272,792,42,5
204,97,IIIZIIIYZYII,2,IIIZIIIZZZII,IIIIIIIXIXII,284,20,101,1
205,279,IIIYXXYIIIII,2,IIIZIIZIIIII,IIIXXXXIIIII,288,480,43,32
206,323,IIXZXXZXIIII,2,IIIZIIZIIIII,IIXIXXIXIIII,288,720,43,45
207,248,IIXYIIYXIIII,2,IIIZIIZIIIII,IIXXIIXXIIII,288,816,43,26
208,123,IIIZIIYZYIII,2,IIIZIIZZZIII,IIIIIIXIXIII,312,40,102,3
209,395,IIIYXXZZYIII,2,IIIZIIZZZIII,IIIXXXIIXIII,312,456,102,34
210,431,IIXZXXZZZXII,2,IIIZIIZZZIII,IIXIXXIIIXII,312,708,102,46
211,364,IIXYIIYZZXII,2,IIIZIIZZZIII,IIXXIIXIIXII,312,804,102,29
212,290,IIXZIZXIIIII,2,IIIZIZIIIIII,IIXIIIXIIIII,320,544,44,37
213,263,IIIYIZZYIIII,2,IIIZIZZZIIII,IIIXIIIXIIII,368,272,103,31
214,406,IIXZIZZZXIII,2,IIIZIZZZIIII,IIXIIIIIXIII,368,520,103,43
215,324,IIXZXYZYIIII,2,IIIZIZZZIIII,IIXIXXIXIIII,368,720,103,45
216,379,IIIYIZZZZYII,2,IIIZIZZZZZII,IIIXIIIIIXII,380,260,104,33
217,432,IIXZXYZZZYII,2,IIIZIZZZZZII,IIXIXXIIIXII,380,708,104,46
218,280,IIIYYXXIIIII,2,IIIZZIIIIIII,IIIXXXXIIIII,384,480,45,32
219,291,IIXZZIXIIIII,2,IIIZZIIIIIII,IIXIIIXIIIII,384,544,45,37
220,312,IIXYYXIIIIII,2,IIIZZIIIIIII,IIXXXXIIIIII,384,960,45,38
221,264,IIIYZIZYIIII,2,IIIZZIZZIIII,IIIXIIIXIIII,432,272,105,31
222,396,IIIYYXZZXIII,2,IIIZZIZZIIII,IIIXXXIIXIII,432,456,105,34
223,407,IIXZZIZZXIII,2,IIIZZIZZIIII,IIXIIIIIXIII,432,520,105,43
224,380,IIIYZIZZZYII,2,IIIZZIZZZZII,IIIXIIIIIXII,444,260,106,33
225,292,IIXZZZXIIIII,2,IIIZZZIIIIII,IIXIIIXIIIII,448,544,107,37
226,283,IIIYZZXIIIXY,2,IIIZZZIIIIIZ,IIIXIIXIIIXX,449,291,108,35
227,293,IIXZZZXIIIIZ,2,IIIZZZIIIIIZ,IIXIIIXIIIII,449,544,108,37
228,294,IIXZZZXIIIZI,2,IIIZZZIIIIZI,IIXIIIXIIIII,450,544,109,37
229,287,IIIYZZXIXYII,2,IIIZZZIIIZII,IIIXIIXIXXII,452,300,110,36
230,295,IIXZZZXIIZII,2,IIIZZZIIIZII,IIXIIIXIIIII,452,544,110,37
231,399,IIIYZZXXYIII,2,IIIZZZIIZIII,IIIXIIXXXIII,456,312,111,41
232,296,IIXZZZXIZIII,2,IIIZZZIIZIII,IIXIIIXIIIII,456,544,111,37
233,435,IIXZZZXXZXII,2,IIIZZZIIZIII,IIXIIIXXIXII,456,564,111,47
234,265,IIIYZZIYIIII,2,IIIZZZIZIIII,IIIXIIIXIIII,464,272,112,31
235,408,IIXZZZIZXIII,2,IIIZZZIZIIII,IIXIIIIIXIII,464,520,112,43
236,297,IIXZZZXZIIII,2,IIIZZZIZIIII,IIXIIIXIIIII,464,544,112,37
237,381,IIIYZZIZZYII,2,IIIZZZIZZZII,IIIXIIIIIXII,476,260,113,33
238,436,IIXZZZXYZYII,2,IIIZZZIZZZII,IIXIIIXXIXII,476,564,113,47
239,400,IIIYZZYXXIII,2,IIIZZZZIIIII,IIIXIIXXXIII,480,312,114,41
240,409,IIXZZZZIXIII,2,IIIZZZZIIIII,IIXIIIIIXIII,480,520,114,43
241,439,IXIZZZZXIIII,2,IIIZZZZIIIII,IXIIIIIXIIII,480,1040,114,48
242,461,IXXYZZYIIIII,2,IIIZZZZIIIII,IXXXIIXIIIII,480,1824,114,49
243,284,IIIYZZYIIIYY,2,IIIZZZZIIIZZ,IIIXIIXIIIXX,483,291,115,35
244,465,IIXZZZZXIIYY,2,IIIZZZZIIIZZ,IIXIIIIXIIXX,483,531,115,50
245,382,IIIYZZZIZYII,2,IIIZZZZIZZII,IIIXIIIIIXII,492,260,116,33
246,288,IIIYZZYIYYII,2,IIIZZZZIZZII,IIIXIIXIXXII,492,300,116,36
247,469,IIXZZZZXYYII,2,IIIZZZZIZZII,IIXIIIIXXXII,492,540,116,51
248,266,IIIYZZZYIIII,2,IIIZZZZZIIII,IIIXIIIXIIII,496,272,117,31
249,410,IIXZZZZZXIII,2,IIIZZZZZIIII,IIXIIIIIXIII,496,520,117,43
250,403,IIIYZZZZXIXY,2,IIIZZZZZIIIZ,IIIXIIIIXIXX,497,267,118,42
251,267,IIIYZZZYIIIZ,2,IIIZZZZZIIIZ,IIIXIIIXIIII,497,272,118,31
252,411,IIXZZZZZXIIZ,2,IIIZZZZZIIIZ,IIXIIIIIXIII,497,520,118,43
253,268,IIIYZZZYIIZI,2,IIIZZZZZIIZI,IIIXIIIXIIII,498,272,119,31
254,412,IIXZZZZZXIZI,2,IIIZZZZZIIZI,IIXIIIIIXIII,498,520,119,43
255,466,IIXZZZZYIIYX,2,IIIZZZZZIIZI,IIXIIIIXIIXX,498,531,119,50
256,383,IIIYZZZZIYII,2,IIIZZZZZIZII,IIIXIIIIIXII,500,260,120,33
257,269,IIIYZZZYIZII,2,IIIZZZZZIZII,IIIXIIIXIIII,500,272,120,31
258,413,IIXZZZZZXZII,2,IIIZZZZZIZII,IIXIIIIIXIII,500,520,120,43
259,270,IIIYZZZYZIII,2,IIIZZZZZZIII,IIIXIIIXIIII,504,272,121,31
260,470,IIXZZZZYYXII,2,IIIZZZZZZIII,IIXIIIIXXXII,504,540,121,51
261,473,IXIZZZZZZXII,2,IIIZZZZZZIII,IXIIIIIIIXII,504,1028,121,52
262,495,IXXYZZZZYIII,2,IIIZZZZZZIII,IXXXIIIIXIII,504,1800,121,53
263,404,IIIYZZZZYIYY,2,IIIZZZZZZIZZ,IIIXIIIIXIXX,507,267,122,42
264,499,IIXZZZZZZXYY,2,IIIZZZZZZIZZ,IIXIIIIIIXXX,507,519,122,54
265,384,IIIYZZZZZYII,2,IIIZZZZZZZII,IIIXIIIIIXII,508,260,123,33
266,385,IIIYZZZZZYIZ,2,IIIZZZZZZZIZ,IIIXIIIIIXII,509,260,124,33
267,386,IIIYZZZZZYZI,2,IIIZZZZZZZZI,IIIXIIIIIXII,510,260,125,33
268,500,IIXZZZZZZYYX,2,IIIZZZZZZZZI,IIXIIIIIIXXX,510,519,125,54
269,136,IXZXIIIIIIII,2,IIZIIIIIIIII,IXIXIIIIIIII,512,1280,46,6
270,213,IIYXIIIIIIXY,2,IIZIIIIIIIIZ,IIXXIIIIIIXX,513,771,47,16
271,137,IXZXIIIIIIIZ,2,IIZIIIIIIIIZ,IXIXIIIIIIII,513,1280,47,6
272,138,IXZXIIIIIIZI,2,IIZIIIIIIIZI,IXIXIIIIIIII,514,1280,48,6
273,158,IXYIIIIIIIYX,2,IIZIIIIIIIZI,IXXIIIIIIIXX,514,1539,48,7
274,229,IIYXIIIIXYII,2,IIZIIIIIIZII,IIXXIIIIXXII,516,780,49,20
275,139,IXZXIIIIIZII,2,IIZIIIIIIZII,IXIXIIIIIIII,516,1280,49,6
276,88,IIZIIIIXZXII,2,IIZIIIIIZIII,IIIIIIIXIXII,520,20,50,1
277,133,IIYXIIIXYIII,2,IIZIIIIIZIII,IIXXIIIXXIII,520,792,50,5
278,140,IXZXIIIIZIII,2,IIZIIIIIZIII,IXIXIIIIIIII,520,1280,50,6
279,327,IXZXIIIXZXII,2,IIZIIIIIZIII,IXIXIIIXIXII,520,1300,50,55
280,162,IXYIIIIIYXII,2,IIZIIIIIZIII,IXXIIIIIXXII,520,1548,50,8
281,114,IIZIIIXZXIII,2,IIZIIIIZIIII,IIIIIIXIXIII,528,40,51,3
282,249,IIYXIIXYIIII,2,IIZIIIIZIIII,IIXXIIXXIIII,528,816,51,26
283,141,IXZXIIIZIIII,2,IIZIIIIZIIII,IXIXIIIIIIII,528,1280,51,6
284,333,IXZXIIXZXIII,2,IIZIIIIZIIII,IXIXIIXIXIII,528,1320,51,56
285,236,IXYIIIIYXIII,2,IIZIIIIZIIII,IXXIIIIXXIII,528,1560,51,22
286,98,IIZIIIIYZYII,2,IIZIIIIZZZII,IIIIIIIXIXII,540,20,126,1
287,365,IIYXIIXZZYII,2,IIZIIIIZZZII,IIXXIIXIIXII,540,804,126,29
288,328,IXZXIIIYZYII,2,IIZIIIIZZZII,IXIXIIIXIXII,540,1300,126,55
289,142,IXZXIIZIIIII,2,IIZIIIZIIIII,IXIXIIIIIIII,544,1280,52,6
290,166,IXYIIIYXIIII,2,IIZIIIZIIIII,IXXIIIXXIIII,544,1584,52,9
291,124,IIZIIIYZYIII,2,IIZIIIZZZIII,IIIIIIXIXIII,568,40,127,3
292,334,IXZXIIYZYIII,2,IIZIIIZZZIII,IXIXIIXIXIII,568,1320,127,56
293,240,IXYIIIYZZXII,2,IIZIIIZZZIII,IXXIIIXIIXII,568,1572,127,23
294,313,IIYXXYIIIIII,2,IIZIIZIIIIII,IIXXXXIIIIII,576,960,53,38
295,143,IXZXIZIIIIII,2,IIZIIZIIIIII,IXIXIIIIIIII,576,1280,53,6
296,144,IXZXZIIIIIII,2,IIZIZIIIIIII,IXIXIIIIIIII,640,1280,54,6
297,170,IXYIYXIIIIII,2,IIZIZIIIIIII,IXXIXXIIIIII,640,1728,54,10
298,271,IIZXZZZXIIII,2,IIZIZZZIIIII,IIIXIIIXIIII,736,272,128,31
299,298,IIYIZZYIIIII,2,IIZIZZZIIIII,IIXIIIXIIIII,736,544,128,37
300,440,IXZIZZZXIIII,2,IIZIZZZIIIII,IXIIIIIXIIII,736,1040,128,48
301,387,IIZXZZZZZXII,2,IIZIZZZZZIII,IIIXIIIIIXII,760,260,129,33
302,414,IIYIZZZZYIII,2,IIZIZZZZZIII,IIXIIIIIXIII,760,520,129,43
303,474,IXZIZZZZZXII,2,IIZIZZZZZIII,IXIIIIIIIXII,760,1028,129,52
304,214,IIYYIIIIIIXX,2,IIZZIIIIIIII,IIXXIIIIIIXX,768,771,55,16
305,230,IIYYIIIIXXII,2,IIZZIIIIIIII,IIXXIIIIXXII,768,780,55,20
306,250,IIYYIIXXIIII,2,IIZZIIIIIIII,IIXXIIXXIIII,768,816,55,26
307,314,IIYYXXIIIIII,2,IIZZIIIIIIII,IIXXXXIIIIII,768,960,55,38
308,337,XXYYIIIIIIII,2,IIZZIIIIIIII,XXXXIIIIIIII,768,3840,55,57
309,134,IIYYIIIYYIII,2,IIZZIIIZZIII,IIXXIIIXXIII,792,792,130,5
310,366,IIYYIIXZZXII,2,IIZZIIIZZIII,IIXXIIXIIXII,792,804,130,29
311,329,IXZYIIIYZXII,2,IIZZIIIZZIII,IXIXIIIXIXII,792,1300,130,55
312,299,IIYZIZYIIIII,2,IIZZIZZIIIII,IIXIIIXIIIII,864,544,131,37
313,441,IXZZIZZXIIII,2,IIZZIZZIIIII,IXIIIIIXIIII,864,1040,131,48
314,503,IXZZXYYIIIII,2,IIZZIZZIIIII,IXIIXXXIIIII,864,1248,131,58
315,415,IIYZIZZZYIII,2,IIZZIZZZZIII,IIXIIIIIXIII,888,520,132,43
316,475,IXZZIZZZZXII,2,IIZZIZZZZIII,IXIIIIIIIXII,888,1028,132,52
317,507,IXZZXYZZYIII,2,IIZZIZZZZIII,IXIIXXIIXIII,888,1224,132,59
318,300,IIYZZIYIIIII,2,IIZZZIZIIIII,IIXIIIXIIIII,928,544,133,37
319,325,IIYZYXZXIIII,2,IIZZZIZIIIII,IIXIXXIXIIII,928,720,133,45
320,442,IXZZZIZXIIII,2,IIZZZIZIIIII,IXIIIIIXIIII,928,1040,133,48
321,416,IIYZZIZZYIII,2,IIZZZIZZZIII,IIXIIIIIXIII,952,520,134,43
322,433,IIYZYXZZZXII,2,IIZZZIZZZIII,IIXIXXIIIXII,952,708,134,46
323,476,IXZZZIZZZXII,2,IIZZZIZZZIII,IXIIIIIIIXII,952,1028,134,52
324,443,IXZZZZIXIIII,2,IIZZZZIIIIII,IXIIIIIXIIII,960,1040,135,48
325,511,IXZZZZXIIIXX,2,IIZZZZIIIIII,IXIIIIXIIIXX,960,1059,135,60
326,515,IXZZZZXIXXII,2,IIZZZZIIIIII,IXIIIIXIXXII,960,1068,135,61
327,504,IXZZYYXIIIII,2,IIZZZZIIIIII,IXIIXXXIIIII,960,1248,135,58
328,462,IXYYZZXIIIII,2,IIZZZZIIIIII,IXXXIIXIIIII,960,1824,135,49
329,519,XIZZZZXIIIII,2,IIZZZZIIIIII,XIIIIIXIIIII,960,2080,135,62
330,417,IIYZZZIZYIII,2,IIZZZZIZZIII,IIXIIIIIXIII,984,520,136,43
331,477,IXZZZZIZZXII,2,IIZZZZIZZIII,IXIIIIIIIXII,984,1028,136,52
332,541,IXZZZZXYYIII,2,IIZZZZIZZIII,IXIIIIXXXIII,984,1080,136,63
333,301,IIYZZZYIIIII,2,IIZZZZZIIIII,IIXIIIXIIIII,992,544,137,37
334,444,IXZZZZZXIIII,2,IIZZZZZIIIII,IXIIIIIXIIII,992,1040,137,48
335,467,IIYZZZZXIIXY,2,IIZZZZZIIIIZ,IIXIIIIXIIXX,993,531,138,50
336,302,IIYZZZYIIIIZ,2,IIZZZZZIIIIZ,IIXIIIXIIIII,993,544,138,37
337,445,IXZZZZZXIIIZ,2,IIZZZZZIIIIZ,IXIIIIIXIIII,993,1040,138,48
338,303,IIYZZZYIIIZI,2,IIZZZZZIIIZI,IIXIIIXIIIII,994,544,139,37
339,446,IXZZZZZXIIZI,2,IIZZZZZIIIZI,IXIIIIIXIIII,994,1040,139,48
340,512,IXZZZZYIIIYX,2,IIZZZZZIIIZI,IXIIIIXIIIXX,994,1059,139,60
341,471,IIYZZZZXXYII,2,IIZZZZZIIZII,IIXIIIIXXXII,996,540,140,51
342,304,IIYZZZYIIZII,2,IIZZZZZIIZII,IIXIIIXIIIII,996,544,140,37
343,447,IXZZZZZXIZII,2,IIZZZZZIIZII,IXIIIIIXIIII,996,1040,140,48
344,418,IIYZZZZIYIII,2,IIZZZZZIZIII,IIXIIIIIXIII,1000,520,141,43
345,305,IIYZZZYIZIII,2,IIZZZZZIZIII,IIXIIIXIIIII,1000,544,141,37
346,437,IIYZZZYXZXII,2,IIZZZZZIZIII,IIXIIIXXIXII,1000,564,141,47
347,478,IXZZZZZIZXII,2,IIZZZZZIZIII,IXIIIIIIIXII,1000,1028,141,52
348,448,IXZZZZZXZIII,2,IIZZZZZIZIII,IXIIIIIXIIII,1000,1040,141,48
349,516,IXZZZZYIYXII,2,IIZZZZZIZIII,IXIIIIXIXXII,1000,1068,141,61
350,272,IIZYZZZYIIII,2,IIZZZZZZIIII,IIIXIIIXIIII,1008,272,142,31
351,468,IIYZZZZYIIXX,2,IIZZZZZZIIII,IIXIIIIXIIXX,1008,531,142,50
352,472,IIYZZZZYXXII,2,IIZZZZZZIIII,IIXIIIIXXXII,1008,540,142,51
353,306,IIYZZZYZIIII,2,IIZZZZZZIIII,IIXIIIXIIIII,1008,544,142,37
354,326,IIYZYYZYIIII,2,IIZZZZZZIIII,IIXIXXIXIIII,1008,720,142,45
355,479,IXZZZZZZIXII,2,IIZZZZZZIIII,IXIIIIIIIXII,1008,1028,142,52
356,545,IXZZZZZZXIXX,2,IIZZZZZZIIII,IXIIIIIIXIXX,1008,1035,142,64
357,542,IXZZZZYYXIII,2,IIZZZZZZIIII,IXIIIIXXXIII,1008,1080,142,63
358,508,IXZZYYZZXIII,2,IIZZZZZZIIII,IXIIXXIIXIII,1008,1224,142,59
359,496,IXYYZZZZXIII,2,IIZZZZZZIIII,IXXXIIIIXIII,1008,1800,142,53
360,549,XIZZZZZZXIII,2,IIZZZZZZIIII,XIIIIIIIXIII,1008,2056,142,65
361,571,XXYZZZZYIIII,2,IIZZZZZZIIII,XXXIIIIXIIII,1008,3600,142,66
362,419,IIYZZZZZYIII,2,IIZZZZZZZIII,IIXIIIIIXIII,1016,520,143,43
363,480,IXZZZZZZZXII,2,IIZZZZZZZIII,IXIIIIIIIXII,1016,1028,143,52
364,501,IIYZZZZZZXXY,2,IIZZZZZZZIIZ,IIXIIIIIIXXX,1017,519,144,54
365,420,IIYZZZZZYIIZ,2,IIZZZZZZZIIZ,IIXIIIIIXIII,1017,520,144,43
366,481,IXZZZZZZZXIZ,2,IIZZZZZZZIIZ,IXIIIIIIIXII,1017,1028,144,52
367,421,IIYZZZZZYIZI,2,IIZZZZZZZIZI,IIXIIIIIXIII,1018,520,145,43
368,482,IXZZZZZZZXZI,2,IIZZZZZZZIZI,IXIIIIIIIXII,1018,1028,145,52
369,546,IXZZZZZZYIYX,2,IIZZZZZZZIZI,IXIIIIIIXIXX,1018,1035,145,64
370,388,IIZYZZZZZYII,2,IIZZZZZZZZII,IIIXIIIIIXII,1020,260,146,33
371,502,IIYZZZZZZYXX,2,IIZZZZZZZZII,IIXIIIIIIXXX,1020,519,146,54
372,422,IIYZZZZZYZII,2,IIZZZZZZZZII,IIXIIIIIXIII,1020,520,146,43
373,438,IIYZZZYYZYII,2,IIZZZZZZZZII,IIXIIIXXIXII,1020,564,146,47
374,434,IIYZYYZZZYII,2,IIZZZZZZZZII,IIXIXXIIIXII,1020,708,146,46
375,575,XXYZZZZZZYII,2,IIZZZZZZZZII,XXXIIIIIIXII,1020,3588,146,67
376,174,XZXIIIIIIIII,2,IZIIIIIIIIII,XIXIIIIIIIII,1024,2560,56,11
377,159,IYXIIIIIIIXY,2,IZIIIIIIIIIZ,IXXIIIIIIIXX,1025,1539,57,7
378,175,XZXIIIIIIIIZ,2,IZIIIIIIIIIZ,XIXIIIIIIIII,1025,2560,57,11
379,176,XZXIIIIIIIZI,2,IZIIIIIIIIZI,XIXIIIIIIIII,1026,2560,58,11
380,216,XYIIIIIIIIYX,2,IZIIIIIIIIZI,XXIIIIIIIIXX,1026,3075,58,17
381,163,IYXIIIIIXYII,2,IZIIIIIIIZII,IXXIIIIIXXII,1028,1548,59,8
382,177,XZXIIIIIIZII,2,IZIIIIIIIZII,XIXIIIIIIIII,1028,2560,59,11
383,89,IZIIIIIXZXII,2,IZIIIIIIZIII,IIIIIIIXIXII,1032,20,60,1
384,237,IYXIIIIXYIII,2,IZIIIIIIZIII,IXXIIIIXXIII,1032,1560,60,22
385,178,XZXIIIIIZIII,2,IZIIIIIIZIII,XIXIIIIIIIII,1032,2560,60,11
386,341,XZXIIIIXZXII,2,IZIIIIIIZIII,XIXIIIIXIXII,1032,2580,60,68
387,232,XYIIIIIIYXII,2,IZIIIIIIZIII,XXIIIIIIXXII,1032,3084,60,21
388,115,IZIIIIXZXIII,2,IZIIIIIZIIII,IIIIIIXIXIII,1040,40,61,3
