,index,Pstring,type,Z,X,Znum,Xnum,zindex,xindex
363,516,IXZZZZYYZZXI,2,IIZZZZZZZZII,IXIIIIXXIIXI,1020,1074,154,61
364,508,IXZZYYZZZZXI,2,IIZZZZZZZZII,IXIIXXIIIIXI,1020,1218,154,59
365,500,IXYYZZZZZZXI,2,IIZZZZZZZZII,IXXXIIIIIIXI,1020,1794,154,54
366,549,XIZZZZZZZZXI,2,IIZZZZZZZZII,XIIIIIIIIIXI,1020,2050,154,65
367,571,XXYZZZZZZYII,2,IIZZZZZZZZII,XXXIIIIIIXII,1020,3588,154,66
368,417,IIYZZZZZZZYI,2,IIZZZZZZZZZI,IIXIIIIIIIXI,1022,514,155,43
369,486,IXZZZZZZZZZX,2,IIZZZZZZZZZI,IXIIIIIIIIIX,1022,1025,155,53
370,350,IIZYZZZZZZZY,2,IIZZZZZZZZZZ,IIIXIIIIIIIX,1023,257,156,33
371,418,IIYZZZZZZZYZ,2,IIZZZZZZZZZZ,IIXIIIIIIIXI,1023,514,156,43
372,446,IIYZZZZZYYZY,2,IIZZZZZZZZZZ,IIXIIIIIXXIX,1023,525,156,49
373,442,IIYZZZYYZZZY,2,IIZZZZZZZZZZ,IIXIIIXXIIIX,1023,561,156,48
374,434,IIYZYYZZZZZY,2,IIZZZZZZZZZZ,IIXIXXIIIIIX,1023,705,156,46
375,575,XXYZZZZZZZZY,2,IIZZZZZZZZZZ,XXXIIIIIIIIX,1023,3585,156,67
376,174,XZXIIIIIIIII,2,IZIIIIIIIIII,XIXIIIIIIIII,1024,2560,56,11
377,159,IYXIIIIIIIXY,2,IZIIIIIIIIIZ,IXXIIIIIIIXX,1025,1539,57,7
378,175,XZXIIIIIIIIZ,2,IZIIIIIIIIIZ,XIXIIIIIIIII,1025,2560,57,11
379,89,IZIIIIIIIXZX,2,IZIIIIIIIIZI,IIIIIIIIIXIX,1026,5,58,1
380,221,IYXIIIIIIXYI,2,IZIIIIIIIIZI,IXXIIIIIIXXI,1026,1542,58,18
381,176,XZXIIIIIIIZI,2,IZIIIIIIIIZI,XIXIIIIIIIII,1026,2560,58,11
382,277,XZXIIIIIIXZX,2,IZIIIIIIIIZI,XIXIIIIIIXIX,1026,2565,58,68
383,216,XYIIIIIIIIYX,2,IZIIIIIIIIZI,XXIIIIIIIIXX,1026,3075,58,17
384,111,IZIIIIIIXZXI,2,IZIIIIIIIZII,IIIIIIIIXIXI,1028,10,59,2
385,163,IYXIIIIIXYII,2,IZIIIIIIIZII,IXXIIIIIXXII,1028,1548,59,8
386,177,XZXIIIIIIZII,2,IZIIIIIIIZII,XIXIIIIIIIII,1028,2560,59,11
387,281,XZXIIIIIXZXI,2,IZIIIIIIIZII,XIXIIIIIXIXI,1028,2570,59,69
388,196,XYIIIIIIIYXI,2,IZIIIIIIIZII,XXIIIIIIIXXI,1028,3078,59,12
389,99,IZIIIIIIIYZY,2,IZIIIIIIIZZZ,IIIIIIIIIXIX,1031,5,157,1
390,225,IYXIIIIIXZZY,2,IZIIIIIIIZZZ,IXXIIIIIXIIX,1031,1545,157,19
391,278,XZXIIIIIIYZY,2,IZIIIIIIIZZZ,XIXIIIIIIXIX,1031,2565,157,68
392,178,XZXIIIIIZIII,2,IZIIIIIIZIII,XIXIIIIIIIII,1032,2560,60,11
393,240,XYIIIIIIYXII,2,IZIIIIIIZIII,XXIIIIIIXXII,1032,3084,60,23
394,121,IZIIIIIIYZYI,2,IZIIIIIIZZZI,IIIIIIIIXIXI,1038,10,158,2
395,282,XZXIIIIIYZYI,2,IZIIIIIIZZZI,XIXIIIIIXIXI,1038,2570,158,69
396,304,XYIIIIIIYZZX,2,IZIIIIIIZZZI,XXIIIIIIXIIX,1038,3081,158,27
397,167,IYXIIIXYIIII,2,IZIIIIIZIIII,IXXIIIXXIIII,1040,1584,61,9
398,179,XZXIIIIZIIII,2,IZIIIIIZIIII,XIXIIIIIIIII,1040,2560,61,11
399,180,XZXIIIZIIIII,2,IZIIIIZIIIII,XIXIIIIIIIII,1056,2560,62,11
400,252,XYIIIIYXIIII,2,IZIIIIZIIIII,XXIIIIXXIIII,1056,3120,62,30
401,171,IYXIXYIIIIII,2,IZIIIZIIIIII,IXXIXXIIIIII,1088,1728,63,10
402,181,XZXIIZIIIIII,2,IZIIIZIIIIII,XIXIIIIIIIII,1088,2560,63,11
403,182,XZXIZIIIIIII,2,IZIIZIIIIIII,XIXIIIIIIIII,1152,2560,64,11
404,260,XYIIYXIIIIII,2,IZIIZIIIIIII,XXIIXXIIIIII,1152,3264,64,36
405,325,IZIXZZZZZXII,2,IZIIZZZZZIII,IIIXIIIIIXII,1272,260,159,31
406,471,IYXXZZZZYIII,2,IZIIZZZZZIII,IXXXIIIIXIII,1272,1800,159,51
407,579,XZXXZZZZZXII,2,IZIIZZZZZIII,XIXXIIIIIXII,1272,2820,159,70
408,351,IZIXZZZZZZZX,2,IZIIZZZZZZZI,IIIXIIIIIIIX,1278,257,160,33
409,501,IYXXZZZZZZYI,2,IZIIZZZZZZZI,IXXXIIIIIIXI,1278,1794,160,54
410,583,XZXXZZZZZZZX,2,IZIIZZZZZZZI,XIXXIIIIIIIX,1278,2817,160,71
411,145,IYIYIIIIIIII,2,IZIZIIIIIIII,IXIXIIIIIIII,1280,1280,65,6
412,183,XZXZIIIIIIII,2,IZIZIIIIIIII,XIXIIIIIIIII,1280,2560,65,11
413,389,IZXZZZZZXIII,2,IZIZZZZZIIII,IIXIIIIIXIII,1520,520,161,40
414,524,XZIZZZZZXIII,2,IZIZZZZZIIII,XIIIIIIIXIII,1520,2056,161,63
415,394,XYIYZZZZXIII,2,IZIZZZZZIIII,XXIXIIIIXIII,1520,3336,161,41
416,326,IZIYZZZZZYII,2,IZIZZZZZZZII,IIIXIIIIIXII,1532,260,162,31
417,419,IZXZZZZZZZXI,2,IZIZZZZZZZII,IIXIIIIIIIXI,1532,514,162,43
418,457,IYIZZZZZZYII,2,IZIZZZZZZZII,IXIIIIIIIXII,1532,1028,162,50
419,550,XZIZZZZZZZXI,2,IZIZZZZZZZII,XIIIIIIIIIXI,1532,2050,162,65
420,580,XZXYZZZZZYII,2,IZIZZZZZZZII,XIXXIIIIIXII,1532,2820,162,70
421,424,XYIYZZZZZZXI,2,IZIZZZZZZZII,XXIXIIIIIIXI,1532,3330,162,44
422,352,IZIYZZZZZZZY,2,IZIZZZZZZZZZ,IIIXIIIIIIIX,1535,257,163,33
423,487,IYIZZZZZZZZY,2,IZIZZZZZZZZZ,IXIIIIIIIIIX,1535,1025,163,53
424,584,XZXYZZZZZZZY,2,IZIZZZZZZZZZ,XIXXIIIIIIIX,1535,2817,163,71
425,222,IYYIIIIIIXXI,2,IZZIIIIIIIII,IXXIIIIIIXXI,1536,1542,66,18
426,287,XZZXIIIIIXXI,2,IZZIIIIIIIII,XIIXIIIIIXXI,1536,2310,66,72
427,274,XYYXIIIIIIII,2,IZZIIIIIIIII,XXXXIIIIIIII,1536,3840,66,57
428,266,IYZXIIIIIXZY,2,IZZIIIIIIIZZ,IXIXIIIIIXIX,1539,1285,164,55
429,160,IYYIIIIIIIYY,2,IZZIIIIIIIZZ,IXXIIIIIIIXX,1539,1539,164,7
430,587,XZZXIIIIIIYY,2,IZZIIIIIIIZZ,XIIXIIIIIIXX,1539,2307,164,73
431,164,IYYIIIIIYYII,2,IZZIIIIIZZII,IXXIIIIIXXII,1548,1548,165,8
432,591,XZZXIIIIYYII,2,IZZIIIIIZZII,XIIXIIIIXXII,1548,2316,165,74
433,283,XZYIIIIIYZXI,2,IZZIIIIIZZII,XIXIIIIIXIXI,1548,2570,165,69
434,226,IYYIIIIIYZZY,2,IZZIIIIIZZZZ,IXXIIIIIXIIX,1551,1545,166,19
435,595,XZZXIIIIYZZY,2,IZZIIIIIZZZZ,XIIXIIIIXIIX,1551,2313,166,75
