,index,Pstring,type,Z,X,Znum,Xnum,zindex,xindex
369,500,IXZZZZZZZZZX,2,IIZZZZZZZZZI,IXIIIIIIIIIX,1022,1025,155,53
370,408,IIZYZZZZZZZY,2,IIZZZZZZZZZZ,IIIXIIIIIIIX,1023,257,156,33
371,450,IIYZZZZZZZYZ,2,IIZZZZZZZZZZ,IIXIIIIIIIXI,1023,514,156,41
372,490,IIYZZZZZYYZY,2,IIZZZZZZZZZZ,IIXIIIIIXXIX,1023,525,156,52
373,486,IIYZZZYYZZZY,2,IIZZZZZZZZZZ,IIXIIIXXIIIX,1023,561,156,51
374,470,IIYZYYZZZZZY,2,IIZZZZZZZZZZ,IIXIXXIIIIIX,1023,705,156,45
375,565,XXYZZZZZZZZY,2,IIZZZZZZZZZZ,XXXIIIIIIIIX,1023,3585,156,67
376,174,XZXIIIIIIIII,2,IZIIIIIIIIII,XIXIIIIIIIII,1024,2560,56,11
377,159,IYXIIIIIIIXY,2,IZIIIIIIIIIZ,IXXIIIIIIIXX,1025,1539,57,7
378,175,XZXIIIIIIIIZ,2,IZIIIIIIIIIZ,XIXIIIIIIIII,1025,2560,57,11
379,176,XZXIIIIIIIZI,2,IZIIIIIIIIZI,XIXIIIIIIIII,1026,2560,58,11
380,216,XYIIIIIIIIYX,2,IZIIIIIIIIZI,XXIIIIIIIIXX,1026,3075,58,17
381,163,IYXIIIIIXYII,2,IZIIIIIIIZII,IXXIIIIIXXII,1028,1548,59,8
382,177,XZXIIIIIIZII,2,IZIIIIIIIZII,XIXIIIIIIIII,1028,2560,59,11
383,178,XZXIIIIIZIII,2,IZIIIIIIZIII,XIXIIIIIIIII,1032,2560,60,11
384,232,XYIIIIIIYXII,2,IZIIIIIIZIII,XXIIIIIIXXII,1032,3084,60,21
385,167,IYXIIIXYIIII,2,IZIIIIIZIIII,IXXIIIXXIIII,1040,1584,61,9
386,179,XZXIIIIZIIII,2,IZIIIIIZIIII,XIXIIIIIIIII,1040,2560,61,11
387,180,XZXIIIZIIIII,2,IZIIIIZIIIII,XIXIIIIIIIII,1056,2560,62,11
388,244,XYIIIIYXIIII,2,IZIIIIZIIIII,XXIIIIXXIIII,1056,3120,62,26
389,341,IZIIIXZZZZZX,2,IZIIIIZZZZZI,IIIIIXIIIIIX,1086,65,157,22
390,419,IYXIIXZZZZYI,2,IZIIIIZZZZZI,IXXIIXIIIIXI,1086,1602,157,35
391,569,XZXIIXZZZZZX,2,IZIIIIZZZZZI,XIXIIXIIIIIX,1086,2625,157,68
392,171,IYXIXYIIIIII,2,IZIIIZIIIIII,IXXIXXIIIIII,1088,1728,63,10
393,181,XZXIIZIIIIII,2,IZIIIZIIIIII,XIXIIIIIIIII,1088,2560,63,11
394,371,IZIIXZZZZZXI,2,IZIIIZZZZZII,IIIIXIIIIIXI,1148,130,158,28
395,573,XZXIXZZZZZXI,2,IZIIIZZZZZII,XIXIXIIIIIXI,1148,2690,158,69
396,380,XYIIIYZZZZXI,2,IZIIIZZZZZII,XXIIIXIIIIXI,1148,3138,158,30
397,342,IZIIIYZZZZZY,2,IZIIIZZZZZZZ,IIIIIXIIIIIX,1151,65,159,22
398,423,IYXIXZZZZZZY,2,IZIIIZZZZZZZ,IXXIXIIIIIIX,1151,1665,159,36
399,570,XZXIIYZZZZZY,2,IZIIIZZZZZZZ,XIXIIXIIIIIX,1151,2625,159,68
400,89,IZIXZXIIIIII,2,IZIIZIIIIIII,IIIXIXIIIIII,1152,320,64,1
401,279,IYXXYIIIIIII,2,IZIIZIIIIIII,IXXXXIIIIIII,1152,1920,64,47
402,182,XZXIZIIIIIII,2,IZIIZIIIIIII,XIXIIIIIIIII,1152,2560,64,11
403,319,XZXXZXIIIIII,2,IZIIZIIIIIII,XIXXIXIIIIII,1152,2880,64,70
404,252,XYIIYXIIIIII,2,IZIIZIIIIIII,XXIIXXIIIIII,1152,3264,64,38
405,372,IZIIYZZZZZYI,2,IZIIZZZZZZZI,IIIIXIIIIIXI,1278,130,160,28
406,409,IZIXZZZZZZZX,2,IZIIZZZZZZZI,IIIXIIIIIIIX,1278,257,160,33
407,515,IYXXZZZZZZYI,2,IZIIZZZZZZZI,IXXXIIIIIIXI,1278,1794,160,54
408,574,XZXIYZZZZZYI,2,IZIIZZZZZZZI,XIXIXIIIIIXI,1278,2690,160,69
409,579,XZXXZZZZZZZX,2,IZIIZZZZZZZI,XIXXIIIIIIIX,1278,2817,160,71
410,464,XYIIYZZZZZZX,2,IZIIZZZZZZZI,XXIIXIIIIIIX,1278,3201,160,44
411,123,IZXZXIIIIIII,2,IZIZIIIIIIII,IIXIXIIIIIII,1280,640,65,5
412,145,IYIYIIIIIIII,2,IZIZIIIIIIII,IXIXIIIIIIII,1280,1280,65,6
413,294,XZIZXIIIIIII,2,IZIZIIIIIIII,XIIIXIIIIIII,1280,2176,65,60
414,183,XZXZIIIIIIII,2,IZIZIIIIIIII,XIXIIIIIIIII,1280,2560,65,11
415,196,XYIYXIIIIIII,2,IZIZIIIIIIII,XXIXXIIIIIII,1280,3456,65,12
416,99,IZIYZYIIIIII,2,IZIZZZIIIIII,IIIXIXIIIIII,1472,320,161,1
417,265,IYIZZYIIIIII,2,IZIZZZIIIIII,IXIIIXIIIIII,1472,1088,161,46
418,320,XZXYZYIIIIII,2,IZIZZZIIIIII,XIXXIXIIIIII,1472,2880,161,70
419,451,IZXZZZZZZZXI,2,IZIZZZZZZZII,IIXIIIIIIIXI,1532,514,162,41
420,544,XZIZZZZZZZXI,2,IZIZZZZZZZII,XIIIIIIIIIXI,1532,2050,162,66
421,456,XYIYZZZZZZXI,2,IZIZZZZZZZII,XXIXIIIIIIXI,1532,3330,162,42
422,410,IZIYZZZZZZZY,2,IZIZZZZZZZZZ,IIIXIIIIIIIX,1535,257,163,33
423,501,IYIZZZZZZZZY,2,IZIZZZZZZZZZ,IXIIIIIIIIIX,1535,1025,163,53
424,580,XZXYZZZZZZZY,2,IZIZZZZZZZZZ,XIXXIIIIIIIX,1535,2817,163,71
425,280,IYYXXIIIIIII,2,IZZIIIIIIIII,IXXXXIIIIIII,1536,1920,66,47
426,295,XZZIXIIIIIII,2,IZZIIIIIIIII,XIIIXIIIIIII,1536,2176,66,60
427,316,XYYXIIIIIIII,2,IZZIIIIIIIII,XXXXIIIIIIII,1536,3840,66,61
428,160,IYYIIIIIIIYY,2,IZZIIIIIIIZZ,IXXIIIIIIIXX,1539,1539,164,7
429,583,XZZXIIIIIIYY,2,IZZIIIIIIIZZ,XIIXIIIIIIXX,1539,2307,164,72
430,164,IYYIIIIIYYII,2,IZZIIIIIZZII,IXXIIIIIXXII,1548,1548,165,8
431,587,XZZXIIIIYYII,2,IZZIIIIIZZII,XIIXIIIIXXII,1548,2316,165,73
432,168,IYYIIIYYIIII,2,IZZIIIZZIIII,IXXIIIXXIIII,1584,1584,166,9
433,591,XZZXIIYYIIII,2,IZZIIIZZIIII,XIIXIIXXIIII,1584,2352,166,74
434,420,IYYIIXZZZZXI,2,IZZIIIZZZZII,IXXIIXIIIIXI,1596,1602,167,35
435,595,XZZXIXZZZZXI,2,IZZIIIZZZZII,XIIXIXIIIIXI,1596,2370,167,75
436,520,IYZXIXZZZZZY,2,IZZIIIZZZZZZ,IXIXIXIIIIIX,1599,1345,168,55
437,266,IYZIZYIIIIII,2,IZZIZZIIIIII,IXIIIXIIIIII,1728,1088,169,46
438,172,IYYIYYIIIIII,2,IZZIZZIIIIII,IXXIXXIIIIII,1728,1728,169,10
439,599,XZZXYYIIIIII,2,IZZIZZIIIIII,XIIXXXIIIIII,1728,2496,169,76
440,516,IYYXZZZZZZXI,2,IZZIZZZZZZII,IXXXIIIIIIXI,1788,1794,170,54
